P_W,V_mm_min,line_energy_J_mm,absorptivity_pct,interface_temp_C
121.36250602317693,507.6244532638897,14.344758836125616,17.94048515289355,424.07342120855753
127.42950532895978,370.2022637087371,20.65295399099187,21.32355551980539,618.0914935733877
81.16114802494992,426.1663759010152,11.426684874425813,9.304294986224786,362.1154535247505
115.84651408094967,208.4036627945443,33.35253685876649,19.146958976984052,983.5674786804332
95.85470426385565,213.77252342932582,26.903748730517933,14.093495109729192,797.4457940841861
125.1620953286615,378.3302199308065,19.849658642371093,19.182861671587624,590.0016964426637
92.2056500303494,526.6620972806494,10.50453228053902,10.85651010001944,314.32813160849565
128.3656416671726,554.0955514830262,13.900018650964197,19.38484379740925,430.5650057641072
107.07147424103762,234.6826270382561,27.374367397954092,17.62970712643273,838.5766407319369
145.57109921157144,415.34524084040913,21.028929897021044,25.085193857836163,643.4248256655164
89.62646609021952,565.2918745117082,9.512940496550144,10.464850317161654,309.85997166248984
103.8746445735181,355.18910175915454,17.54693103910937,14.84290411365024,545.6944898563717
87.94314648684123,531.8263325713474,9.921638824648817,10.253777124664825,303.23829999203616
144.7285532794994,253.47826175977448,34.25821660793801,25.88973939597454,984.9038050949001
141.41375473666866,574.1577958671195,14.777863063560684,22.84369776960344,432.2738665116243
98.05591394006089,500.56932701252106,11.753326700052657,11.723632237177045,359.665800386584
126.19888322239254,576.5337571147606,13.13354664822573,18.809055523932326,392.54688398948025
137.20555401408512,470.6468934210026,17.491527843744056,21.358490179451294,547.7105604548307
118.86405681196237,345.3615727997708,20.650367529026017,18.83299419676299,602.8736009412718
117.07554048492045,575.2724690098889,12.210791942095312,16.679154524367387,358.982242208491
96.92966036303162,310.2267105236714,18.74686938453719,13.627377502186308,597.7001641540562
86.51719374641294,332.869008824693,15.594818043029825,10.598100008349233,461.1770186493533
142.8051030567329,480.3233672006961,17.838620330590395,24.06405711825032,536.3768019902567
143.02926400143315,506.1265198101545,16.9557521769556,23.412337140638694,517.5040802724259
124.31710200912875,571.7613935396615,13.045697392001882,18.02680544656271,375.7825839694334
103.73208537340905,281.9209636224838,22.076843958077944,15.836410064518057,677.2060694786542
104.44467022288626,519.1992140876896,12.069895414585067,15.175089835745123,383.81667090090036
130.81689752091677,495.4184213587854,15.843201449246669,21.133535183796255,508.3574078864748
142.7977181966804,225.51782250143916,37.99195556593381,26.512064903858246,1086.4873750184995
142.0960496985582,354.8892564840828,24.023728039498664,24.81247494014736,709.2304870096152
134.59128821003367,313.1061828240394,25.79149737563728,23.207951505451433,757.7494785938
124.94221523080014,321.7961697416122,23.295904733320434,19.47535899047278,692.0574069418739
85.88979754965342,593.1787518218803,8.687748570142082,8.288424248226306,246.86699809187124
91.31400998662296,457.11096539197115,11.985799978566014,10.945420138381007,370.926029534716
142.89879319689555,487.0704631173998,17.603053851670612,22.665914527649413,498.15219644595123
122.4500341761713,590.6470549260036,12.438904061733977,17.06383576698265,388.61847964728815
80.64379361316408,350.88071298305545,13.789950367045423,8.526370217823569,376.8738441059288
87.10300800062225,520.7360673811224,10.036140777266993,9.558651385287186,276.8479444251203
126.4451238375639,373.81238532179816,20.29549508832561,20.984609749630557,618.771083351309
80.3543108692353,547.8134687259919,8.80091295193335,8.22786155665294,268.20500843844667
91.2565635992249,272.2630165245213,20.110677850586274,13.041402900401977,577.4453935029676
118.41136525566102,579.0744708257118,12.269029759175842,16.271627371441575,402.0913918215481
128.43266383848854,287.5086833643519,26.80252902324957,20.87419588365049,791.9477964580194
125.63728816518204,330.4882027923726,22.80939902307732,19.88774461064114,690.5396017927401
95.69885166223918,502.4768936427122,11.427254013827687,11.221653324522428,349.6766570924716
129.8525454943275,357.5020566261627,21.79330883628119,21.115527294497287,698.1152035182218
96.607436124776,443.28455070657867,13.076129448335715,12.532080473577011,387.2819997912402
102.77797887114875,377.82940042777136,16.32133106975563,14.211167307723402,525.5259198077431
132.25439835826168,496.94797483591276,15.967997261918304,21.066063877053754,479.47199820923174
125.47430293330503,291.3325009474444,25.84146345332207,20.962103804634626,725.2773350716385
139.44563873459245,223.3831948947508,37.4546452700599,25.130816679816206,1094.6181889474165
126.03290246102404,319.9717589892265,23.633254920838358,21.528183921079183,702.562076025783
119.78160223348301,389.7234659473721,18.441014621838278,18.203144937943176,529.2207319656286
86.55723374796648,267.2080208770714,19.435921151735258,11.93304162474539,559.7822099732814
105.74010621416035,341.9189158625555,18.555295067091127,15.762748843535958,552.9670865512227
98.56416573772078,359.9932073174274,16.427670922825648,13.675543895369866,500.6215256404825
97.07927503653585,222.9567374753094,26.1250526364434,15.15215059760647,716.9295621094261
148.1107388326712,433.32289927368186,20.508134568599306,25.808106467909525,629.4425278442061
107.51684072667322,553.737371188515,11.649945947759058,13.828479999493352,349.37423066308037
142.44325886239793,260.69716518122095,32.78361514135682,25.436133958050906,926.9644290223008
124.1797038198084,439.1232053606056,16.967407183753732,19.571287017447634,527.6267247077766
135.6367912479154,465.8956819643385,17.46787486967491,21.871229215920987,522.4075212871168
115.18459651736345,367.73387216771533,18.793688354848687,18.15291788956915,584.4886105293423
120.38327192384514,480.439034945708,15.034157905689208,18.26598387156065,463.19630893178015
114.47623856732048,364.2926173964048,18.85455259326651,18.633418683307674,561.8466697803392
93.66700914586312,401.854915190974,13.985197981418189,11.49622546095302,421.88311177570904
130.57164806830536,202.9412178217708,38.60378373691757,23.065644475881285,1126.9323102586154
99.65406537085991,476.6880456538755,12.543305788274665,12.606596414426594,376.1172282708099
81.70211765020177,464.5370715778898,10.552714431081004,9.056963510521152,311.3556593405991
125.18306071350175,215.36035093053783,34.87635310007779,20.881280987085535,1024.650938583624
92.39774755849342,347.30004295805327,15.962753146503903,12.61299084585755,477.6620836590829
145.83210090470402,591.612736316667,14.789955518467321,23.069570877658226,448.24099366996984
146.7750003901811,368.2946250274467,23.911562713560027,25.257830828994134,725.8811795215527
144.0405073154314,400.77816205273666,21.56412513760833,23.936982749754183,635.7998401324028
105.9111090178811,563.9720632638874,11.267697382555388,13.582217595866439,348.81501868331577
81.08196315702072,486.90475034630254,9.99151843550747,8.943471287313809,300.63179152387124
144.98229938114076,432.82805244968944,20.097907040994258,24.591026883156232,605.458204401159
109.972890382212,519.121872536429,12.710644209023737,15.530937166889048,396.09041475856145
147.66583733305686,545.7465065823893,16.234552366568117,25.080415409601372,506.2110626894897
147.45339839624768,382.75522869490675,23.11452134551229,25.793587537521194,670.096075293676
139.71066188271521,390.0433459727342,21.4915593344051,23.412465640147776,626.8802888136541
100.611422444871,354.4203742607343,17.032557338961805,14.629547997433146,526.480337927535
106.95684100213477,586.6824560073842,10.938473435529687,13.595555397926178,344.29994407146296
139.57956700617999,478.86650171614014,17.488744755287044,22.60857973783598,505.34243524179027
102.18454036093944,233.2892264832289,26.280992543378883,15.11227256500458,796.8593555458538
91.86449226802648,545.1838493252073,10.110111557603583,10.992140803759316,281.9909255317988
118.97608837208452,392.22397633450726,18.20022674044017,18.37965787521667,559.1612653699949
145.53083419125466,227.50156256899498,38.381494847215166,26.676186579932033,1085.7224574065774
128.7220857672481,419.8869020653244,18.39382249850061,20.202884829865607,586.635770104739
119.90428190625555,366.86571159028085,19.61005536110158,19.246978714855103,552.231719751338
86.8023545639538,551.09976194505,9.450450959106984,8.849821818020827,320.4535331147115
123.05050586894188,281.59784144375493,26.218348529532907,20.49881067974225,767.3338701096478
149.30376950729843,530.5858437968732,16.883650921277553,25.226198704625336,499.11789261552025
89.80588106655668,423.0754764741811,12.736150317429791,11.516266591181726,393.5190894846322
116.28307566546158,221.84412128538762,31.44994106448406,19.431620311380794,928.7309105548237
141.41611503495687,588.7381205301938,14.41212417917867,21.44028641925967,418.8560048784411
131.8538032427943,405.04609764127997,19.531673655510836,23.120976811298274,564.6036570052399
128.79110186966875,316.350741692633,24.42689424666545,22.54192314072006,731.5781783554708
129.17388587909764,387.76273679570323,19.987565635604778,21.482230873435487,559.5934518012235
105.16438058538286,543.1431134069956,11.61731167968391,13.441823860767483,346.66184554855323
100.55142909851453,321.9612497540254,18.73854617759149,14.616292151391157,619.4282888646778
136.65528088349595,277.0705585946801,29.592883829293253,23.684717106920072,844.5072380938287
136.70793762754266,251.6284987723526,32.59756465452393,24.83011947519624,971.3231982422135
140.69506230060728,319.1437593560845,26.451100767468272,24.702862870764573,763.7931561380518
143.926838678953,512.0192348160174,16.865792793585562,23.239745714457612,516.1286286899006
115.79396792026564,388.65054607810464,17.876311111163897,17.586788070263637,547.453312012661
115.10614062810397,290.992641477416,23.733825029462963,19.091878448803637,721.6742594006753
135.88066252767425,266.47399984389966,30.595254157765424,24.66126187833705,888.0517500535295
125.49747515444356,333.09179060415164,22.605926419288828,21.472542832882862,707.153297921303
129.13768140803924,575.9697491542836,13.452548325427498,19.797863298574125,398.17144928708626
135.70548686052706,337.21068503600975,24.14611865208876,23.05564553153481,715.3743301481035
142.30037392722966,595.2496303818541,14.343599726650172,20.862514022672457,439.92246305606153
103.65966097960751,394.0921823061425,15.782042725082267,14.937416505456893,453.03041867902095
106.29080668479608,271.66556731606033,23.47536518556337,16.53608816608376,686.1090988954797
86.57873578886083,556.4560367174038,9.335372077147204,9.197613525414624,297.40246472809673
120.47960986973217,384.14214925393077,18.81797299833783,19.042077611541107,552.2058231275788
82.51595916577195,483.86853740180976,10.232030329004399,8.118082382844017,368.2070974912546
112.59186126927221,593.4846332836607,11.382791225409003,15.47114552185382,334.9786127746861
117.98512442953037,220.0701401279896,32.16750560368943,20.193310674347885,959.8612233293007
100.05788764897991,238.67782391502686,25.153041704771567,15.641883261474387,756.1364821003779
121.35832823983075,488.18269658510246,14.91552188417333,18.768845297473113,450.82365938899306
82.13501749573346,312.7300013181888,15.758325165387268,10.528684339892427,457.49859891446874
82.614373212445,273.7205587800396,18.109207488247197,10.490371498444224,525.5507595729389
137.58203924617607,215.7447519278918,38.26244801324113,24.70047614299597,1097.3194374062239
105.2133448987884,208.73868479448072,30.242600695423285,16.883500687678733,846.4244442728748
88.89423588563193,509.7942412479164,10.462366424700594,10.170614600094506,305.79697549956336
116.5570282038363,253.77337094782,27.55774440048771,19.721965772107048,776.9844140636286
133.89954871690276,387.08824638846033,20.754887284672847,22.611053871609005,642.2369438756294
95.10747192477902,442.35872607179317,12.90004690573371,13.290041986788067,406.7896137455681
123.60233330733001,371.3407202275385,19.971254415340102,21.001515963315242,609.0010777991114
85.97432254956377,210.84266093449324,24.465918472621198,12.127071671229984,731.4601854829743
83.61772048180254,513.4006010351636,9.772219235412477,8.0,309.7968553505831
117.19482420977036,204.2052898166614,34.43441381415427,20.443927922796757,1029.2378504106791
117.84445851270746,504.7559577509936,14.008091241293583,17.012093035845936,413.36627713599125
124.62009310487446,557.321797515249,13.416316425499007,18.075231058957915,411.0726359484849
130.8263933605863,373.1359684228689,21.036791587830454,21.459645173686887,638.1885218437484
148.30964556237743,414.2169892391193,21.482891732877892,25.366027483054978,609.3686874774767
116.14102438108367,390.7933570470615,17.83157604192806,18.194386435249836,595.0399065680148
102.60695310588721,355.68344744937554,17.308697468215684,14.09563821892824,518.9747027192285
135.66303363380925,554.9698141481441,14.667071632576606,20.674237252060035,446.9536068422027
98.95825758834519,557.5734042679962,10.648813967545106,12.333852131997428,356.24724722717826
110.72799944939453,334.32654585661385,19.871829052464822,17.376244168516394,608.784595887743
85.49194669395862,446.0279016058792,11.50043928455866,10.17423802691264,355.8212240888651
81.77455203908202,570.7630248583457,8.596340177366308,8.0,275.9912338295313
147.38538902745475,584.8233995765406,15.121014904756581,23.3385479423579,426.79694370922454
138.51860843585442,403.58361616881905,20.59329510213498,23.023592127432007,599.6457247537036
128.71819442655885,381.1299221137307,20.26367182813038,21.188406433973736,611.8493583250616
108.62670610899889,311.4777263714103,20.924778289823056,17.496196310317913,628.9750891377179
92.1306024049592,583.548749276164,9.472792377936376,9.225707159432003,322.460135409442
90.95059298697602,257.12572178914695,21.22321929228668,12.784531331646367,626.0801687924982
97.51700287152167,431.93183041909003,13.546165760958706,12.271421028803944,384.8452224847658
118.44586652942843,313.0201070074555,22.703819443766392,18.328452513787113,691.2632269100596
130.02171458900438,311.60331613911865,25.036007228682017,22.497832831359055,764.4377509002343
126.21381637024119,361.9874349504754,20.92014321781786,20.8969976221966,637.9317732170764
99.595372786216,599.5171743262617,9.967558267014594,12.166464076876007,308.67828444226694
146.8405696464236,221.98652273592882,39.689049903566215,27.417374733416167,1168.6863575276504
131.6527841687038,431.4167272814126,18.30983026527298,21.098107602848252,615.1361235413564
118.80478367579805,233.02886321411086,30.589717180220255,19.745931622233766,894.2041582904993
122.82045223640466,261.8083319962076,28.147412567034063,21.783926645482556,796.9822533354672
109.3720043699453,375.82517670915945,17.461098055373533,16.23476605804732,510.9635977773406
97.34116926508102,404.1840525385765,14.450026217566883,13.511630599894378,450.5194414202741
104.91808750558832,303.5169633458096,20.74047256186813,15.916122027286425,582.8179771124826
133.04922773250584,326.5828523497665,24.44388493306654,21.70011272905216,722.4519660052823
81.0075442040829,234.78680810237321,20.70155768771169,9.628028927063149,621.426406202322
88.12508483548413,321.2879135377002,16.457217552656576,11.333436525270113,525.1599342296843
83.22018494152269,586.6233757522176,8.511783373938428,8.558339151091818,297.21457917381554
82.85101616232791,577.8829526689926,8.602193483612009,8.412245694055198,290.84495149811744
139.8822408807705,333.951316054794,25.132209544786267,24.69556754115172,695.1678496822786
129.25605015660165,428.34157451150463,18.10555750569059,20.28263216095174,559.2342812895595
113.19216803611276,563.8381564443778,12.045176447431055,16.41464672173153,384.48939447664026
86.8483912455701,202.47352905635867,25.73622092240881,11.895042201878882,760.5267296245476
114.41311125817826,524.2734281350367,13.093905407165776,16.36923514552169,365.26774189013787
113.1430239546396,579.3478211155675,11.717626596414176,15.44996117970296,345.63207245175295
92.12413089370106,236.5302937334228,23.368879167129748,13.281811490200178,665.4954175292283
110.36961544665812,264.5790744131684,25.02910308189472,18.273199600243196,695.2216321499648
107.89533140781614,584.2985211085422,11.07947333528571,13.767406539020868,343.1626745197001
123.10950686365516,415.0160574561385,17.798276185012355,18.709475306092603,516.2152053545101
124.45655556073507,205.67865378868947,36.306117315003284,21.608255761869625,1105.1676538442427
83.17128068404311,303.05279950541166,16.466691115168118,10.368642423204129,491.3484825097148
106.22288302385299,379.97746970754383,16.773028638609954,17.2348841374095,529.2140132635182
